Day;AnimalsCount;GrassCount;FreeFields;AvgAnimalEnergy;AvgDaysAlive;AvgChildCount;MostPopularGen
738;318;2072;2928;97,192;42,681;2,349;[5  1  0  5  7  0  7  6  2  3  6  6  7  3  2  0  1  1  7  5  1  6  2  7  0  5  4  2  1  2  2  7  6  5  6  4  2  3  5  5  5  7  0  7  0  3  3  1  3  3]
739;317;2072;2928;95,529;42,668;2,366;[5  1  0  5  7  0  7  6  2  3  6  6  7  3  2  0  1  1  7  5  1  6  2  7  0  5  4  2  1  2  2  7  6  5  6  4  2  3  5  5  5  7  0  7  0  3  3  1  3  3]
740;318;2067;2933;94,429;42,660;2,371;[5  1  0  5  7  0  7  6  2  3  6  6  7  3  2  0  1  1  7  5  1  6  2  7  0  5  4  2  1  2  2  7  6  5  6  4  2  3  5  5  5  7  0  7  0  3  3  1  3  3]
741;314;2060;2940;95,643;42,802;2,385;[5  1  0  5  7  0  7  6  2  3  6  6  7  3  2  0  1  1  7  5  1  6  2  7  0  5  4  2  1  2  2  7  6  5  6  4  2  3  5  5  5  7  0  7  0  3  3  1  3  3]
742;314;2055;2945;96,737;43,003;2,328;[5  1  0  5  7  0  7  6  2  3  6  6  7  3  2  0  1  1  7  5  1  6  2  7  0  5  4  2  1  2  2  7  6  5  6  4  2  3  5  5  5  7  0  7  0  3  3  1  3  3]
743;315;2047;2953;96,226;43,001;2,340;[5  1  0  5  7  0  7  6  2  3  6  6  7  3  2  0  1  1  7  5  1  6  2  7  0  5  4  2  1  2  2  7  6  5  6  4  2  3  5  5  5  7  0  7  0  3  3  1  3  3]
744;314;2061;2939;95,833;43,025;2,347;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
745;310;2069;2931;96,201;43,064;2,361;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
746;309;2072;2928;96,307;43,169;2,350;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
747;305;2081;2919;96,694;43,176;2,361;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
748;302;2065;2935;97,793;43,203;2,381;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
749;296;2064;2936;100,631;43,412;2,311;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
750;294;2061;2939;100,802;43,428;2,320;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
751;294;2052;2948;102,121;43,414;2,330;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
752;295;2060;2940;101,706;43,405;2,336;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
753;292;2066;2934;102,113;43,404;2,342;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
754;291;2067;2933;103,021;43,518;2,296;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
755;292;2068;2932;102,820;43,510;2,298;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
756;290;2070;2930;103,316;43,520;2,307;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
757;286;2078;2922;104,509;43,572;2,329;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
758;287;2084;2916;105,461;43,574;2,345;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
759;286;2094;2906;105,461;43,599;2,357;[6  5  4  3  7  6  5  0  2  3  1  1  3  0  5  6  3  2  1  6  5  1  0  0  7  4  5  3  1  3  7  2  6  3  4  1  0  3  1  0  7  1  4  6  6  2  3  2  5  2]
760;283;2101;2899;105,623;43,604;2,371;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
761;284;2103;2897;105,587;43,611;2,377;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
762;284;2114;2886;105,443;43,644;2,370;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
763;287;2112;2888;106,308;43,650;2,373;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
764;285;2111;2889;105,656;43,625;2,396;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
765;284;2114;2886;106,406;43,681;2,408;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
766;283;2128;2872;106,206;43,700;2,406;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
767;287;2133;2867;105,406;43,700;2,401;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
768;286;2135;2865;105,442;43,764;2,395;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
769;287;2120;2880;105,264;43,926;2,369;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
770;288;2120;2880;107,092;43,958;2,382;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
771;290;2129;2871;106,655;44,065;2,352;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
772;290;2134;2866;105,348;44,059;2,362;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
773;288;2120;2880;105,682;44,088;2,365;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
774;290;2115;2885;106,289;44,086;2,369;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
775;289;2126;2874;107,150;44,072;2,388;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
776;289;2124;2876;107,193;44,347;2,311;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
777;295;2136;2864;106,441;44,363;2,305;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
778;297;2130;2870;104,215;44,403;2,293;[0  2  2  7  5  1  5  2  1  4  4  1  5  5  5  1  7  3  0  5  1  3  7  2  3  3  3  6  1  3  0  1  5  1  2  2  7  0  6  7  2  2  0  7  7  0  1  5  2  7]
779;296;2138;2862;105,361;44,454;2,311;[5  1  0  3  2  1  5  7  2  4  6  5  6  0  3  6  4  3  3  5  6  4  3  5  0  7  2  5  1  3  7  2  7  5  4  5  7  7  0  3  6  4  4  5  1  2  1  2  5  1]
780;303;2146;2854;103,678;44,512;2,294;[5  1  0  3  2  1  5  7  2  4  6  5  6  0  3  6  4  3  3  5  6  4  3  5  0  7  2  5  1  3  7  2  7  5  4  5  7  7  0  3  6  4  4  5  1  2  1  2  5  1]
781;304;2151;2849;102,315;44,576;2,283;[5  1  0  3  2  1  5  7  2  4  6  5  6  0  3  6  4  3  3  5  6  4  3  5  0  7  2  5  1  3  7  2  7  5  4  5  7  7  0  3  6  4  4  5  1  2  1  2  5  1]
782;305;2149;2851;102,441;44,566;2,315;[5  1  0  3  2  1  5  7  2  4  6  5  6  0  3  6  4  3  3  5  6  4  3  5  0  7  2  5  1  3  7  2  7  5  4  5  7  7  0  3  6  4  4  5  1  2  1  2  5  1]
783;311;2139;2861;101,229;44,598;2,305;[5  1  0  3  2  1  5  7  2  4  6  5  6  0  3  6  4  3  3  5  6  4  3  5  0  7  2  5  1  3  7  2  7  5  4  5  7  7  0  3  6  4  4  5  1  2  1  2  5  1]
784;312;2135;2865;99,078;44,597;2,311;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
785;321;2138;2862;98,173;44,597;2,302;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
786;322;2130;2870;95,991;44,591;2,304;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
787;322;2124;2876;96,085;44,608;2,292;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
788;327;2122;2878;96,085;44,640;2,278;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
789;332;2106;2894;93,543;44,630;2,277;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
790;334;2086;2914;93,593;44,593;2,290;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
791;338;2085;2915;93,242;44,554;2,302;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
792;340;2083;2917;91,997;44,587;2,318;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
793;340;2065;2935;90,237;44,589;2,321;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
794;337;2055;2945;91,557;44,649;2,332;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
795;336;2046;2954;91,497;44,637;2,330;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
796;337;2034;2966;91,667;44,638;2,332;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
797;333;2022;2978;92,827;44,639;2,333;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
798;328;2012;2988;93,502;44,613;2,354;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
799;331;2010;2990;93,834;44,639;2,347;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
800;326;1997;3003;94,105;44,631;2,374;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
801;327;2003;2997;94,922;44,658;2,376;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
802;329;1996;3004;93,144;44,649;2,377;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
803;330;1997;3003;93,354;44,707;2,379;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
804;330;1991;3009;92,355;44,708;2,373;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
805;332;1998;3002;93,071;44,693;2,383;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
806;331;1995;3005;91,529;44,720;2,384;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
807;328;2000;3000;91,534;44,761;2,372;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
808;330;1992;3008;91,749;44,751;2,376;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
809;330;1990;3010;90,920;44,766;2,376;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
810;331;1986;3014;90,613;44,767;2,375;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
811;335;1971;3029;89,848;44,760;2,367;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
812;333;1973;3027;89,561;44,769;2,384;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
813;334;1969;3031;89,832;44,907;2,377;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
814;327;1974;3026;90,154;44,921;2,394;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
815;327;1965;3035;89,815;44,987;2,364;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
816;327;1965;3035;90,139;45,124;2,327;[3  7  7  0  1  0  1  2  7  6  7  5  5  4  3  4  2  5  5  2  4  5  2  4  6  5  6  5  4  0  7  7  5  7  5  5  1  4  7  4  2  2  7  4  1  3  5  6  1  1]
817;328;1966;3034;88,957;45,125;2,329;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
818;328;1967;3033;89,612;45,159;2,341;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
819;323;1963;3037;90,063;45,390;2,313;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
820;322;1952;3048;90,236;45,437;2,295;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
821;326;1958;3042;89,626;45,427;2,294;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
822;326;1960;3040;89,297;45,446;2,310;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
823;327;1950;3050;88,339;45,524;2,281;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
824;327;1963;3037;88,463;45,569;2,291;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
825;326;1973;3027;87,516;45,598;2,282;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
826;327;1976;3024;86,440;45,638;2,278;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
827;329;1986;3014;85,153;45,635;2,280;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
828;327;1985;3015;84,815;45,811;2,257;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
829;325;1984;3016;85,280;45,796;2,271;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
830;319;1985;3015;86,073;45,918;2,263;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
831;316;1997;3003;86,853;45,916;2,266;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
832;314;2007;2993;86,624;46,181;2,223;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
833;311;2009;2991;86,242;46,267;2,190;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
834;307;1992;3008;87,108;46,254;2,192;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
835;307;1979;3021;89,302;46,455;2,173;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
836;304;1989;3011;89,934;46,434;2,188;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
837;301;2004;2996;90,319;46,433;2,206;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
838;302;2003;2997;89,899;46,471;2,215;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
839;303;2015;2985;89,100;46,520;2,201;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
840;303;2020;2980;88,206;46,530;2,201;[0  7  6  6  2  1  3  7  3  7  5  4  7  4  0  3  0  1  6  3  6  7  1  7  1  2  2  3  4  4  7  2  3  5  4  0  7  3  7  3  0  0  0  3  3  3  6  2  2  7]
841;302;2015;2985;88,233;46,538;2,205;[5  7  3  6  6  0  2  0  7  6  7  0  3  3  1  7  0  3  7  4  3  4  3  5  6  5  4  3  4  7  0  3  2  7  1  7  4  2  3  7  6  3  7  2  2  0  2  0  0  1]
842;305;2021;2979;89,077;46,583;2,207;[5  7  3  6  6  0  2  0  7  6  7  0  3  3  1  7  0  3  7  4  3  4  3  5  6  5  4  3  4  7  0  3  2  7  1  7  4  2  3  7  6  3  7  2  2  0  2  0  0  1]
843;305;2036;2964;88,512;46,640;2,203;[5  7  3  6  6  0  2  0  7  6  7  0  3  3  1  7  0  3  7  4  3  4  3  5  6  5  4  3  4  7  0  3  2  7  1  7  4  2  3  7  6  3  7  2  2  0  2  0  0  1]
844;302;2041;2959;87,776;46,680;2,219;[5  7  3  6  6  0  2  0  7  6  7  0  3  3  1  7  0  3  7  4  3  4  3  5  6  5  4  3  4  7  0  3  2  7  1  7  4  2  3  7  6  3  7  2  2  0  2  0  0  1]
845;306;2045;2955;87,542;46,696;2,229;[5  7  3  6  6  0  2  0  7  6  7  0  3  3  1  7  0  3  7  4  3  4  3  5  6  5  4  3  4  7  0  3  2  7  1  7  4  2  3  7  6  3  7  2  2  0  2  0  0  1]
846;309;2026;2974;85,639;46,691;2,230;[5  7  3  6  6  0  2  0  7  6  7  0  3  3  1  7  0  3  7  4  3  4  3  5  6  5  4  3  4  7  0  3  2  7  1  7  4  2  3  7  6  3  7  2  2  0  2  0  0  1]
847;306;2030;2970;86,492;46,712;2,235;[5  7  3  6  6  0  2  0  7  6  7  0  3  3  1  7  0  3  7  4  3  4  3  5  6  5  4  3  4  7  0  3  2  7  1  7  4  2  3  7  6  3  7  2  2  0  2  0  0  1]
